houseValue;income;houseAge;rooms;bedrooms;population;households;latitude;longitude;id.y;STATE;COUNTY;NAME;LSAD;LSAD_TRANS;suminc;roomhead;bedroomhead;hhsize
128500;3.7061;24;1951;341;1140;338;38.45;-121.81;19045;6;95;Solano;6;County;1252.6618;1.711403509;0.299122807;3.372781065
154800;3.7083;10;6331;1181;3419;1110;38.46;-121.82;19046;6;95;Solano;6;County;4116.213;1.851711027;0.345422638;3.08018018
166500;5.0862;2;790;135;235;87;38.43;-121.85;19047;6;95;Solano;6;County;442.4994;3.361702128;0.574468085;2.701149425
146400;4.8611;15;5115;776;2540;794;38.45;-121.83;19048;6;95;Solano;6;County;3859.7134;2.013779528;0.305511811;3.198992443
107500;3.2672;32;2139;440;1154;411;38.45;-121.83;19049;6;95;Solano;6;County;1342.8192;1.85355286;0.381282496;2.807785888
122700;2.3438;36;839;158;446;167;38.45;-121.83;19050;6;95;Solano;6;County;391.4146;1.881165919;0.35426009;2.670658683
98100;2.2244;24;1307;314;917;291;38.43;-121.83;19051;6;95;Solano;6;County;647.3004;1.425299891;0.342420938;3.151202749
133100;3.9286;30;1674;297;756;292;38.43;-121.81;19052;6;95;Solano;6;County;1147.1512;2.214285714;0.392857143;2.589041096
212500;2.625;32;1495;333;905;281;38.25;-121.76;19053;6;95;Solano;6;County;737.625;1.651933702;0.367955801;3.220640569
96400;3.2937;33;1808;363;824;340;38.16;-121.69;19054;6;95;Solano;6;County;1119.858;2.194174757;0.440533981;2.423529412
94900;2.2888;46;2292;472;970;431;38.16;-121.69;19055;6;95;Solano;6;County;986.4728;2.362886598;0.486597938;2.250580046
164400;3.0288;40;1266;257;547;247;38.13;-121.73;19056;6;95;Solano;6;County;748.1136;2.314442413;0.469835466;2.214574899
115800;4.8173;22;1910;326;1001;345;38.15;-121.74;19057;6;95;Solano;6;County;1661.9685;1.908091908;0.325674326;2.901449275
81300;4.2813;33;596;105;212;94;38.13;-121.84;19058;6;95;Solano;6;County;402.4422;2.811320755;0.495283019;2.255319149
308400;4.5313;25;3282;566;1244;483;38.27;-122.42;19059;6;97;Sonoma;6;County;2188.6179;2.638263666;0.454983923;2.575569358
251800;3.5647;33;1486;290;781;274;38.22;-122.49;19060;6;97;Sonoma;6;County;976.7278;1.90268886;0.371318822;2.850364964
254700;2.7457;37;1549;301;863;275;38.16;-122.41;19061;6;97;Sonoma;6;County;755.0675;1.794901506;0.348783314;3.138181818
257900;3.5507;24;1946;400;718;380;38.3;-122.45;19062;6;97;Sonoma;6;County;1349.266;2.710306407;0.557103064;1.889473684
209500;3.4031;15;4885;988;2175;924;38.3;-122.47;19063;6;97;Sonoma;6;County;3144.4644;2.245977011;0.454252874;2.353896104
333300;4.7356;18;1479;246;550;217;38.31;-122.42;19064;6;97;Sonoma;6;County;1027.6252;2.689090909;0.447272727;2.534562212
233500;1.9487;25;3106;715;1262;665;38.34;-122.44;19065;6;97;Sonoma;6;County;1295.8855;2.461172742;0.566561014;1.897744361
173300;2.364;21;2423;560;1098;503;38.29;-122.46;19066;6;97;Sonoma;6;County;1189.092;2.206739526;0.510018215;2.182902584
271700;3.5982;35;1762;350;686;339;38.29;-122.46;19067;6;97;Sonoma;6;County;1219.7898;2.56851312;0.510204082;2.02359882
297600;5.7984;20;3306;503;1374;460;38.28;-122.45;19068;6;97;Sonoma;6;County;2667.264;2.406113537;0.366084425;2.986956522
208000;2.5658;14;3732;846;1277;775;38.29;-122.47;19069;6;97;Sonoma;6;County;1988.495;2.92247455;0.662490211;1.647741935
262300;4.2237;25;5024;881;1994;838;38.27;-122.45;19070;6;97;Sonoma;6;County;3539.4606;2.519558676;0.441825476;2.37947494
248300;5.2155;18;2405;390;872;367;38.27;-122.52;19071;6;97;Sonoma;6;County;1914.0885;2.758027523;0.447247706;2.376021798
332300;5.795;22;3577;553;1371;501;38.32;-122.53;19072;6;97;Sonoma;6;County;2903.295;2.609044493;0.403355215;2.736526946
195500;3.3098;30;1631;284;788;284;38.32;-122.49;19073;6;97;Sonoma;6;County;939.9832;2.069796954;0.360406091;2.774647887
195500;3.25;27;3078;597;1411;586;38.31;-122.49;19074;6;97;Sonoma;6;County;1904.5;2.181431609;0.423104181;2.407849829
193600;3.3571;14;2844;602;1613;544;38.3;-122.49;19075;6;97;Sonoma;6;County;1826.2624;1.76317421;0.373217607;2.965073529
171300;2.652;17;2703;550;1241;515;38.3;-122.48;19076;6;97;Sonoma;6;County;1365.78;2.178082192;0.443190975;2.409708738
242100;3.8;26;1726;289;672;251;38.29;-122.49;19077;6;97;Sonoma;6;County;953.8;2.568452381;0.430059524;2.677290837
213200;3.5625;8;5092;988;1657;936;38.27;-122.49;19078;6;97;Sonoma;6;County;3334.5;3.073023537;0.596258298;1.770299145
261000;4.3472;15;2411;446;1144;407;38.34;-122.47;19079;6;97;Sonoma;6;County;1769.3104;2.107517483;0.38986014;2.810810811
176000;3.2727;17;3308;720;1587;632;38.32;-122.49;19080;6;97;Sonoma;6;County;2068.3464;2.084436043;0.4536862;2.511075949
192100;3.1375;31;1701;363;680;324;38.32;-122.48;19081;6;97;Sonoma;6;County;1016.55;2.501470588;0.533823529;2.098765432
166200;2.3276;29;2375;560;1124;502;38.31;-122.48;19082;6;97;Sonoma;6;County;1168.4552;2.112989324;0.498220641;2.239043825
186800;2.7727;19;2398;521;1266;471;38.31;-122.48;19083;6;97;Sonoma;6;County;1305.9417;1.894154818;0.411532385;2.687898089
149300;3.1129;42;2106;533;1141;445;38.32;-122.48;19084;6;97;Sonoma;6;County;1385.2405;1.845749343;0.467134093;2.564044944
211700;4.2891;24;2220;411;894;365;38.42;-122.55;19085;6;97;Sonoma;6;County;1565.5215;2.483221477;0.459731544;2.449315068
306600;4.7237;27;3800;728;1587;605;38.38;-122.58;19086;6;97;Sonoma;6;County;2857.8385;2.394454946;0.458727158;2.623140496
295700;4.1307;36;1860;364;777;339;38.4;-122.5;19087;6;97;Sonoma;6;County;1400.3073;2.393822394;0.468468468;2.292035398
165100;3.075;25;1566;352;784;362;38.35;-122.5;19088;6;97;Sonoma;6;County;1113.15;1.99744898;0.448979592;2.165745856
202800;3.7969;40;2725;531;1167;458;38.36;-122.54;19089;6;97;Sonoma;6;County;1738.9802;2.335047129;0.455012853;2.548034934
190100;4.7;25;2990;450;1335;434;38.24;-122.61;19090;6;97;Sonoma;6;County;2039.8;2.239700375;0.337078652;3.076036866
185900;3.4896;17;1728;271;897;284;38.24;-122.61;19091;6;97;Sonoma;6;County;991.0464;1.926421405;0.302118172;3.158450704
193800;2.9871;18;2042;420;914;400;38.23;-122.61;19092;6;97;Sonoma;6;County;1194.84;2.234135667;0.4595186;2.285
201800;6.204;19;1687;253;893;257;38.24;-122.62;19093;6;97;Sonoma;6;County;1594.428;1.889137738;0.28331467;3.474708171
204900;5.2452;18;2915;418;1340;421;38.25;-122.61;19094;6;97;Sonoma;6;County;2208.2292;2.175373134;0.311940299;3.182897862
204500;4.725;16;1410;209;741;229;38.24;-122.6;19095;6;97;Sonoma;6;County;1082.025;1.902834008;0.282051282;3.23580786
188500;5.0849;18;2933;481;1279;443;38.24;-122.61;19096;6;97;Sonoma;6;County;2252.6107;2.293197811;0.376075059;2.887133183
198400;4.8603;16;2621;416;1247;386;38.24;-122.6;19097;6;97;Sonoma;6;County;1876.0758;2.101844427;0.333600642;3.230569948
181900;3.7115;20;3460;602;1707;568;38.25;-122.63;19098;6;97;Sonoma;6;County;2108.132;2.026947862;0.352665495;3.00528169
156500;4.0341;33;1369;280;758;246;38.24;-122.62;19099;6;97;Sonoma;6;County;992.3886;1.806068602;0.36939314;3.081300813
170200;4.0962;33;1453;250;677;237;38.25;-122.62;19100;6;97;Sonoma;6;County;970.7994;2.146233383;0.369276219;2.856540084
215200;4.6833;17;2864;487;1482;547;38.26;-122.61;19101;6;97;Sonoma;6;County;2561.7651;1.932523617;0.328609987;2.709323583
189100;2.875;20;1888;411;826;396;38.25;-122.62;19102;6;97;Sonoma;6;County;1138.5;2.285714286;0.497578692;2.085858586
196500;4.6534;24;2388;358;1187;362;38.25;-122.62;19103;6;97;Sonoma;6;County;1684.5308;2.01179444;0.301600674;3.279005525
250500;5.3707;7;6508;1028;2902;1010;38.27;-122.57;19104;6;97;Sonoma;6;County;5424.407;2.242591316;0.354238456;2.873267327
246300;3.6392;8;5875;1115;2808;1029;38.17;-122.51;19105;6;97;Sonoma;6;County;3744.7368;2.092236467;0.397079772;2.728862974
234500;5.1391;9;4764;816;2077;755;38.27;-122.65;19106;6;97;Sonoma;6;County;3880.0205;2.293692826;0.392874338;2.750993377
202300;4.6069;7;7808;1390;3551;1392;38.26;-122.63;19107;6;97;Sonoma;6;County;6412.8048;2.198817235;0.391439031;2.551005747
75000;2.1696;16;1523;308;477;315;38.27;-122.66;19108;6;97;Sonoma;6;County;683.424;3.192872117;0.645702306;1.514285714
145500;2.5179;45;1615;338;823;327;38.24;-122.63;19109;6;97;Sonoma;6;County;823.3533;1.962332928;0.410692588;2.516819572
194100;3.0139;45;2264;504;1076;472;38.23;-122.63;19110;6;97;Sonoma;6;County;1422.5608;2.104089219;0.468401487;2.279661017
230900;3.0769;52;1075;249;519;210;38.23;-122.64;19111;6;97;Sonoma;6;County;646.149;2.071290944;0.479768786;2.471428571
228800;4.075;49;2300;463;1061;429;38.23;-122.64;19112;6;97;Sonoma;6;County;1748.175;2.167766258;0.436380773;2.473193473
232100;4.0417;34;878;160;372;167;38.22;-122.63;19113;6;97;Sonoma;6;County;674.9639;2.360215054;0.430107527;2.22754491
267100;5.565;17;2652;342;1199;350;38.22;-122.63;19114;6;97;Sonoma;6;County;1947.75;2.211843203;0.285237698;3.425714286
291100;6.2034;22;2933;461;1283;449;38.21;-122.63;19115;6;97;Sonoma;6;County;2785.3266;2.286048324;0.359314108;2.857461024
223800;4.0703;37;1966;348;875;381;38.23;-122.63;19116;6;97;Sonoma;6;County;1550.7843;2.246857143;0.397714286;2.296587927
200800;3.1711;52;1735;347;712;343;38.23;-122.65;19117;6;97;Sonoma;6;County;1087.6873;2.436797753;0.487359551;2.075801749
252300;3.3011;52;2156;469;1070;467;38.23;-122.64;19118;6;97;Sonoma;6;County;1541.6137;2.014953271;0.438317757;2.291220557
200600;3.45;52;1923;393;910;345;38.23;-122.65;19119;6;97;Sonoma;6;County;1190.25;2.113186813;0.431868132;2.637681159
251300;4.3056;39;2889;517;1351;489;38.2;-122.66;19120;6;97;Sonoma;6;County;2105.4384;2.138415988;0.382679497;2.762781186
244000;2.5202;52;1621;393;635;349;38.24;-122.64;19121;6;97;Sonoma;6;County;879.5498;2.552755906;0.618897638;1.819484241
151600;3.7917;40;1974;410;1039;398;38.24;-122.64;19122;6;97;Sonoma;6;County;1509.0966;1.899903754;0.394610202;2.610552764
193300;3.402;23;4030;813;1852;778;38.25;-122.65;19123;6;97;Sonoma;6;County;2646.756;2.176025918;0.438984881;2.380462725
243600;4.95;24;1948;310;922;313;38.24;-122.65;19124;6;97;Sonoma;6;County;1549.35;2.112798265;0.336225597;2.945686901
227600;4.275;49;3273;579;1431;539;38.24;-122.65;19125;6;97;Sonoma;6;County;2304.225;2.28721174;0.404612159;2.654916512
162600;3.8;31;2554;515;1507;533;38.25;-122.64;19126;6;97;Sonoma;6;County;2025.4;1.694757797;0.341738553;2.82739212
285000;4.0313;32;2344;434;1066;384;38.27;-122.69;19127;6;97;Sonoma;6;County;1548.0192;2.198874296;0.407129456;2.776041667
288500;4.0729;32;1333;235;660;206;38.25;-122.67;19128;6;97;Sonoma;6;County;839.0174;2.01969697;0.356060606;3.203883495
306000;3.8269;29;1315;240;650;228;38.25;-122.68;19129;6;97;Sonoma;6;County;872.5332;2.023076923;0.369230769;2.850877193
261800;5.0544;29;2644;464;1372;450;38.24;-122.67;19130;6;97;Sonoma;6;County;2274.48;1.927113703;0.33819242;3.048888889
268000;3.2442;32;3201;542;1869;519;38.29;-122.77;19131;6;97;Sonoma;6;County;1683.7398;1.712680578;0.28999465;3.601156069
317700;4.385;35;3941;645;1668;620;38.26;-122.73;19132;6;97;Sonoma;6;County;2718.7;2.362709832;0.386690647;2.690322581
310300;3.5673;47;2090;387;1053;377;38.23;-122.7;19133;6;97;Sonoma;6;County;1344.8721;1.984805318;0.367521368;2.793103448
162500;2.4117;16;3049;609;1675;618;38.35;-122.72;19134;6;97;Sonoma;6;County;1490.4306;1.820298507;0.36358209;2.710355987
248000;4.3906;26;1644;294;801;291;38.31;-122.72;19135;6;97;Sonoma;6;County;1277.6646;2.052434457;0.367041199;2.75257732
292700;3.7875;28;1915;419;930;342;38.31;-122.67;19136;6;97;Sonoma;6;County;1295.325;2.059139785;0.450537634;2.719298246
292100;3.3827;30;3919;743;1693;693;38.3;-122.69;19137;6;97;Sonoma;6;County;2344.2111;2.314825753;0.438865918;2.443001443
209600;2.5819;44;743;155;434;162;38.34;-122.73;19138;6;97;Sonoma;6;County;418.2678;1.711981567;0.357142857;2.679012346
183600;4.6324;16;3741;698;1938;658;38.32;-122.69;19139;6;97;Sonoma;6;County;3048.1192;1.930340557;0.360165119;2.945288754
157600;3.6953;13;4011;936;2064;914;38.33;-122.71;19140;6;97;Sonoma;6;County;3377.5042;1.943313953;0.453488372;2.258205689
258100;4.1964;14;3155;580;1208;501;38.31;-122.7;19141;6;97;Sonoma;6;County;2102.3964;2.611754967;0.48013245;2.411177645
158700;3.6369;16;1244;242;696;236;38.33;-122.7;19142;6;97;Sonoma;6;County;858.3084;1.787356322;0.347701149;2.949152542
172400;5.6613;15;2536;414;1400;426;38.32;-122.69;19143;6;97;Sonoma;6;County;2411.7138;1.811428571;0.295714286;3.286384977
163500;3.733;23;2846;516;1526;492;38.34;-122.69;19144;6;97;Sonoma;6;County;1836.636;1.865006553;0.338138925;3.101626016
160400;3.0078;26;1887;381;1060;364;38.33;-122.7;19145;6;97;Sonoma;6;County;1094.8392;1.780188679;0.359433962;2.912087912
121600;2.6033;22;1249;335;699;308;38.34;-122.71;19146;6;97;Sonoma;6;County;801.8164;1.78683834;0.47925608;2.269480519
156300;3.375;26;1584;295;846;295;38.33;-122.7;19147;6;97;Sonoma;6;County;995.625;1.872340426;0.348699764;2.86779661
255300;7.226;12;1550;187;685;188;38.35;-122.69;19148;6;97;Sonoma;6;County;1358.488;2.262773723;0.272992701;3.643617021
135500;4.0071;15;3091;697;1602;682;38.34;-122.69;19149;6;97;Sonoma;6;County;2732.8422;1.929463171;0.435081149;2.348973607
104200;2.3464;11;2242;699;1203;642;38.35;-122.71;19150;6;97;Sonoma;6;County;1506.3888;1.863674148;0.581047382;1.873831776
146500;3.7813;14;2313;411;954;397;38.35;-122.7;19151;6;97;Sonoma;6;County;1501.1761;2.424528302;0.43081761;2.40302267
67500;1.6033;14;1555;369;493;335;38.35;-122.7;19152;6;97;Sonoma;6;County;537.1055;3.154158215;0.748478702;1.471641791
154500;2.8261;19;2987;676;1782;688;38.34;-122.7;19153;6;97;Sonoma;6;County;1944.3568;1.67620651;0.379349046;2.590116279
162000;3.1781;23;2744;588;1493;557;38.34;-122.71;19154;6;97;Sonoma;6;County;1770.2017;1.837910248;0.39383791;2.68043088
214000;4.8233;8;6322;1001;2969;1043;38.37;-122.69;19155;6;97;Sonoma;6;County;5030.7019;2.129336477;0.337150556;2.846596357
253000;5.6018;16;2355;345;1014;348;38.37;-122.71;19156;6;97;Sonoma;6;County;1949.4264;2.322485207;0.340236686;2.913793103
191800;4.4444;16;1689;254;921;270;38.35;-122.69;19157;6;97;Sonoma;6;County;1199.988;1.833876221;0.275787188;3.411111111
177500;2.4827;6;5496;1374;2502;1189;38.36;-122.69;19158;6;97;Sonoma;6;County;2951.9303;2.196642686;0.549160671;2.104289319
257800;5.0366;16;1328;187;607;197;38.35;-122.7;19159;6;97;Sonoma;6;County;992.2102;2.187808896;0.308072488;3.081218274
227100;4.221;11;5817;878;2538;876;38.36;-122.7;19160;6;97;Sonoma;6;County;3697.596;2.291962175;0.345941686;2.897260274
325400;5.1966;15;2153;345;979;335;38.34;-122.63;19161;6;97;Sonoma;6;County;1740.861;2.19918284;0.352400409;2.92238806
184100;4.3278;8;7520;1336;3833;1287;38.36;-122.68;19162;6;97;Sonoma;6;County;5569.8786;1.961909731;0.348552048;2.978243978
165400;4.0844;12;3876;782;2146;764;38.34;-122.69;19163;6;97;Sonoma;6;County;3120.4816;1.806150979;0.364398882;2.808900524
220300;3.9518;4;8072;1606;4323;1475;38.33;-122.67;19164;6;97;Sonoma;6;County;5828.905;1.867221837;0.371501272;2.930847458
160200;3.2857;16;1683;341;880;327;38.34;-122.69;19165;6;97;Sonoma;6;County;1074.4239;1.9125;0.3875;2.691131498
141400;3.1047;32;2826;627;1767;628;38.4;-122.68;19166;6;97;Sonoma;6;County;1949.7516;1.599320883;0.35483871;2.813694268
114100;1.6685;28;1585;412;1362;424;38.43;-122.7;19167;6;97;Sonoma;6;County;707.444;1.163729809;0.302496329;3.212264151
129200;1.6267;23;1569;414;1031;368;38.42;-122.71;19168;6;97;Sonoma;6;County;598.6256;1.521823472;0.401551891;2.801630435
140600;1.439;17;1690;464;833;445;38.4;-122.71;19169;6;97;Sonoma;6;County;640.355;2.028811525;0.557022809;1.871910112
168100;2.0915;16;4922;1211;2557;1088;38.39;-122.7;19170;6;97;Sonoma;6;County;2275.552;1.924912006;0.473601877;2.350183824
324700;6.5261;10;9772;1308;3741;1242;38.4;-122.62;19171;6;97;Sonoma;6;County;8105.4162;2.612135793;0.349639134;3.012077295
215900;4.3657;17;5815;898;2614;887;38.44;-122.66;19172;6;97;Sonoma;6;County;3872.3759;2.224560061;0.343534813;2.947012401
196400;4.3587;29;2551;448;1165;456;38.44;-122.67;19173;6;97;Sonoma;6;County;1987.5672;2.189699571;0.384549356;2.554824561
191900;3.5885;18;2723;529;1150;520;38.43;-122.68;19174;6;97;Sonoma;6;County;1866.02;2.367826087;0.46;2.211538462
343100;6.8586;21;1059;150;400;154;38.4;-122.65;19175;6;97;Sonoma;6;County;1056.2244;2.6475;0.375;2.597402597
344100;5.7204;15;1848;280;786;282;38.37;-122.65;19176;6;97;Sonoma;6;County;1613.1528;2.351145038;0.356234097;2.787234043
196400;4.5588;17;1804;304;750;298;38.43;-122.67;19177;6;97;Sonoma;6;County;1358.5224;2.405333333;0.405333333;2.516778523
202700;3.2813;17;2007;400;895;403;38.43;-122.67;19178;6;97;Sonoma;6;County;1322.3639;2.242458101;0.446927374;2.220843672
208400;4.023;14;5315;1037;2228;950;38.42;-122.66;19179;6;97;Sonoma;6;County;3821.85;2.385547576;0.465439856;2.345263158
334400;6.0774;29;488;63;161;62;38.43;-122.68;19180;6;97;Sonoma;6;County;376.7988;3.031055901;0.391304348;2.596774194
246900;3.3981;15;2936;517;1182;501;38.46;-122.58;19181;6;97;Sonoma;6;County;1702.4481;2.48392555;0.437394247;2.359281437
259800;4.6957;13;7731;1360;2543;1249;38.42;-122.61;19182;6;97;Sonoma;6;County;5864.9293;3.040110106;0.534801416;2.036028823
269200;3.9375;10;3597;661;1132;639;38.43;-122.58;19183;6;97;Sonoma;6;County;2516.0625;3.177561837;0.583922261;1.771517997
201200;3.183;14;1665;390;505;348;38.44;-122.59;19184;6;97;Sonoma;6;County;1107.684;3.297029703;0.772277228;1.451149425
216700;3.4561;20;2791;546;785;512;38.43;-122.59;19185;6;97;Sonoma;6;County;1769.5232;3.555414013;0.695541401;1.533203125
384600;5.93;20;1151;211;478;183;38.41;-122.56;19186;6;97;Sonoma;6;County;1085.19;2.407949791;0.441422594;2.612021858
221100;2.6023;14;2364;631;1300;625;38.46;-122.66;19187;6;97;Sonoma;6;County;1626.4375;1.818461538;0.485384615;2.08
293500;4.4375;26;2081;339;906;323;38.45;-122.66;19188;6;97;Sonoma;6;County;1433.3125;2.296909492;0.374172185;2.80495356
242600;2.9222;24;2622;525;1027;510;38.45;-122.67;19189;6;97;Sonoma;6;County;1490.322;2.553067186;0.511197663;2.01372549
172200;3.2415;32;3771;741;1786;721;38.44;-122.67;19190;6;97;Sonoma;6;County;2337.1215;2.111422172;0.414893617;2.477115118
169700;2.9107;29;2796;588;1346;562;38.44;-122.68;19191;6;97;Sonoma;6;County;1635.8134;2.077265973;0.436849926;2.395017794
190600;3.9766;47;904;154;310;144;38.45;-122.7;19192;6;97;Sonoma;6;County;572.6304;2.916129032;0.496774194;2.152777778
163100;4.0139;36;1686;303;744;304;38.45;-122.68;19193;6;97;Sonoma;6;County;1220.2256;2.266129032;0.407258065;2.447368421
161200;2.7222;40;1449;281;636;295;38.44;-122.69;19194;6;97;Sonoma;6;County;803.049;2.278301887;0.441823899;2.155932203
168300;3.5521;35;1356;241;620;216;38.44;-122.69;19195;6;97;Sonoma;6;County;767.2536;2.187096774;0.388709677;2.87037037
161200;3.4545;36;1311;259;648;268;38.44;-122.68;19196;6;97;Sonoma;6;County;925.806;2.023148148;0.399691358;2.417910448
178300;3.2845;45;883;202;401;194;38.44;-122.7;19197;6;97;Sonoma;6;County;637.193;2.201995012;0.503740648;2.067010309
183000;3.9191;36;1943;337;711;318;38.45;-122.69;19198;6;97;Sonoma;6;County;1246.2738;2.732770745;0.473980309;2.235849057
193200;3.8583;31;1808;315;691;280;38.44;-122.69;19199;6;97;Sonoma;6;County;1080.324;2.616497829;0.455861071;2.467857143
165000;2.1912;42;709;182;547;172;38.44;-122.7;19200;6;97;Sonoma;6;County;376.8864;1.296160878;0.332723949;3.180232558
157800;3.2935;35;1304;343;822;304;38.44;-122.7;19201;6;97;Sonoma;6;County;1001.224;1.586374696;0.417274939;2.703947368
129900;2.2262;52;1439;325;738;316;38.43;-122.71;19202;6;97;Sonoma;6;County;703.4792;1.949864499;0.440379404;2.335443038
124000;1.5026;38;1689;526;1071;529;38.43;-122.71;19203;6;97;Sonoma;6;County;794.8754;1.577030812;0.491129785;2.024574669
137500;1.5357;52;1059;281;627;273;38.44;-122.72;19204;6;97;Sonoma;6;County;419.2461;1.688995215;0.448165869;2.296703297
258300;1.3684;52;988;283;475;242;38.44;-122.71;19205;6;97;Sonoma;6;County;331.1528;2.08;0.595789474;1.962809917
350000;1.7;27;966;251;462;230;38.44;-122.71;19206;6;97;Sonoma;6;County;391;2.090909091;0.543290043;2.008695652
164800;1.9932;29;1706;415;990;394;38.47;-122.72;19207;6;97;Sonoma;6;County;785.3208;1.723232323;0.419191919;2.512690355
157000;2.9073;35;1445;309;795;308;38.46;-122.72;19208;6;97;Sonoma;6;County;895.4484;1.817610063;0.388679245;2.581168831
175500;3.1467;41;1743;373;780;357;38.45;-122.72;19209;6;97;Sonoma;6;County;1123.3719;2.234615385;0.478205128;2.18487395
169400;2.314;42;1574;376;844;369;38.46;-122.71;19210;6;97;Sonoma;6;County;853.866;1.86492891;0.44549763;2.287262873
159300;2.905;41;1974;482;965;458;38.46;-122.71;19211;6;97;Sonoma;6;County;1330.49;2.045595855;0.499481865;2.1069869
167200;3.0444;36;2175;516;1087;477;38.46;-122.71;19212;6;97;Sonoma;6;County;1452.1788;2.000919963;0.474701012;2.278825996
185400;2.9663;39;2739;573;1223;569;38.45;-122.71;19213;6;97;Sonoma;6;County;1687.8247;2.239574816;0.468520033;2.149384886
